,Date,Signal,Open,High,Low,Close,Volume,RUSS_Close,NYSE_Close,NASDAQ_Close,SP_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
1,31-10-14,2.0,0.014082250639264176,0.009912413806900123,0.016878448265679465,0.011282160870723168,121610000,0.015232469272545896,0.012321798930015296,0.014048473492979835,0.011663102277224974,0.012744117569715243,-0.021849346497696463,0.04712526600866664,0.0005407309831320253,0.0015147692873675469,0.0003200512109251572,0.0033660646570062153
2,03-11-14,1.0,0.010527362215856996,0.0008682364228433379,0.007587602103258614,-0.0013971385105825693,80030000,-0.0028245834174645246,-0.0033555544246192384,0.0017627423075361132,-0.00011893375899205164,-0.008976238872559106,-0.006251704082866924,0.04712526600866664,-0.0002949079253303239,0.008790713396939672,0.0015987213636970735,0.03267964435591697
3,04-11-14,1.0,-0.0012710119258079482,-0.00077108980293769,-0.0035524693314393776,0.001012947394935,81390000,-0.004093137302801305,-0.004692419238688722,-0.003297151180529476,-0.002833812080753587,-0.005254223183341745,0.0023650193969740377,0.026970435000475967,0.0009172058623522842,0.0006249609602826727,-0.00031953986531673404,0.007126204055290408
4,05-11-14,1.0,0.0009754113685703248,0.005123303322961039,0.006196628886800256,0.005775450924897344,76030000,0.001414797298361001,0.006116187342171203,-0.0006317365609111513,0.0056843254698454955,0.013099447690669475,-0.02412489831807328,0.0044290288405110035,-0.0004912556593196585,-0.004633986625456672,-0.0015992327093055775,-0.0014793423148034633
5,06-11-14,1.0,0.0060727155533316654,0.004206940341474681,0.0031350067354877606,0.003992128364773206,70670000,0.004095895727159409,0.001797153007672317,0.003834033375158414,0.0037683963328125326,0.00184869765340187,0.0012092217766401716,-0.008588304126893487,-0.00021295242231942542,0.005882738036481164,0.0025575461511169713,0.01030100940230068
6,07-11-14,1.0,0.0038185234288858143,0.0008549723821703604,0.003035464915315481,0.001107935572962578,82860000,0.0012451071462478579,0.0019384457602294011,-0.0012814153409132164,0.0003494842681511987,0.00243932307807787,0.031081561771448805,0.005220833612481689,-0.0003277076876779875,0.007955293664225758,0.0077920406969866785,0.004533773881102841
7,10-11-14,1.0,0.0005921276800247844,0.00264453008326071,0.0030901075019139144,0.0022627253799615762,71430000,0.005312628044661426,0.0025720306460104794,0.004112390882047778,0.0031153438558825866,0.0066927441838613355,-0.02275323104723215,-0.005932715002006371,0.0017683470567419492,-0.006458847444079661,-0.0028553318891780793,-0.0055984021471835056
8,11-11-14,2.0,0.002652296790652869,0.000926827231797736,0.002130794417235707,6.585550849645279e-05,52880000,0.00033057431230098166,0.0013733890413326554,0.00192006656799127,0.0006964300884238955,0.002432264185633995,0.011106427319055819,0.02026812623408232,-0.0005399965767800222,0.002489111428266926,0.0020630016044816623,0.0019190013128905902
9,12-11-14,1.0,-0.0006183918092352195,-0.0006522062382474995,-0.002777248859581374,-0.00015329107450159855,75980000,0.005501972526032722,-0.002156799156163208,0.0031234962249893014,-0.0007013362458967195,-0.002477642069973642,-0.0014869379987798054,0.004250445486858841,0.0008180628728475235,-0.0037359943828302123,-0.004607936968819571,0.008400129229400755
10,13-11-14,2.0,0.0007915184165876309,0.004458830913299786,0.002716968190493209,0.00230200081863456,80540000,-0.009356981588218979,-0.0013892370855600046,0.0010689151957130438,0.0005297259772977395,0.003699094543725816,-4.30079779864564e-05,0.011317895048625709,0.00027798899669645677,0.003735994382830233,0.009983443984183205,-0.0013057146318119985
11,14-11-14,1.0,0.001951701411659118,-0.0023370342755127047,0.001666047682477926,-0.0010230243700382418,72850000,-0.0013706620910349497,0.0010768039919432618,0.0017932093423875548,0.00024024613086403535,0.002844267111343227,0.02228646657033652,0.005620991063165606,-0.00022892649924195958,-0.0037359943828302123,0.004091272425926487,0.002195390563435656
12,17-11-14,1.0,-0.0012050461484271328,0.0006180102643782592,-0.00036286191117561854,0.0007374763283230445,70330000,-0.008194944152965017,0.00024076589400935723,-0.0037480518344558808,0.0007350887583099522,0.002641375049935534,-0.0018355426738918645,-0.030005764841945077,0.0007683316955142112,-0.003374370507947584,0.00235275773183822,0.00921285306208635
13,18-11-14,2.0,0.0006372796313986924,0.003424949084825795,0.001998364299125915,0.002267970612934109,87420000,0.005183112125675649,0.005356267917426814,0.006708341421024598,0.005120799244120769,0.005545148764242865,0.008818465890033635,0.021579105909300872,-0.0008501038619496633,0.005617641638106863,0.0015654355106694891,-0.0021409433463142552
14,19-11-14,1.0,0.002401454933752931,-0.0013230660836588103,-0.000994143820998139,-0.00011816738791732341,73780000,-0.01081639604153806,-0.0013004604657394989,-0.005700500073923889,-0.0015022487778296994,-0.0018648789131011458,-0.012102208420772895,-0.0031940837040654577,-0.0004907734688219002,-0.006744966865531505,0.0009380863727335426,0.0019099421261139402
15,20-11-14,1.0,-0.0004631982308220298,0.000461720396431576,-0.0011700791521499527,0.0018794104512576183,77740000,0.01121792870563442,0.0009595046801964468,0.005579279059155539,0.001965149713115464,-0.002646631577417033,0.009350070431998756,0.0007002102940617611,-0.0002945797350446467,-0.0006268413669806786,-0.0029736308006247042,0.01088442646260791
16,21-11-14,1.0,0.002469043587933246,0.009793068744136824,0.006631605247597207,0.005125956013843286,140940000,0.0014254196518066824,0.00799231707279819,0.0023579806227333106,0.0052232126037382535,0.010707713050022176,0.0064792698720467345,0.0032690545141160605,0.0006545038276679162,-0.00037629351337712855,-0.0014116542223474426,0.000744551273058158
17,24-11-14,2.0,0.005156250650799721,-0.0022131415658730685,0.004064294227291478,0.00044010379076116256,85510000,0.012308578017648413,0.0014211165042449562,0.008855279637170478,0.002859972285084541,-0.0031155908471556925,-0.0036770111758917504,0.0032690545141160605,0.0002289751735494003,0.013705671805524412,0.0029778252550922628,-0.004169850944094681
18,25-11-14,1.0,0.0003603534870917803,-3.0243629237865143e-05,-0.0001292712922859348,-0.00016613887676710285,88190000,-0.0005140586729981846,-0.0010919410856886642,0.0007063913996253762,-0.001150748113177924,0.0001931520186677081,0.003202511368859585,0.0028827756261991934,0.0027436203580475734,-0.004713479329378727,-0.0029778252550923183,0.006011923373379273
19,26-11-14,1.0,-0.00038168689228594473,-0.001175168936166103,1.5176191366502548e-05,0.0007188009968693392,67450000,0.0036096717710743824,0.0016795551225783543,0.0060908023029617,0.0028020289550014527,-0.00028231168883601393,-0.002592910554995426,-0.001381958876151712,-0.0008484117263406797,-0.0038617301183600963,-0.0015708454376839507,-0.005527939411820781
20,28-11-14,2.0,0.0010268554439048793,0.003339757319433212,0.0009337357352509716,2.7484862993974652e-05,80470000,-0.01471355096719734,-0.008407871622937914,0.0008998899233953599,-0.0025456552865591015,-0.0009812813942523294,-0.025783058062453373,0.004377876794254749,0.00042429583847477755,0.001496632856062459,-0.000314465411396449,0.0003310120085732659
21,01-12-14,1.0,-0.00018397086581569083,-0.003703740079978874,-0.004571924755155275,-0.002889480578580904,86390000,-0.016483134178225712,-0.006120701383486379,-0.013505854008807293,-0.006852732470835006,-0.009896186601563878,0.03759247094193289,0.007432284472369281,0.0006687163342582651,0.0019920325312405766,0.007207803063426808,0.008652210255075576
22,02-12-14,1.0,-0.0027197588418647395,0.003906587374940266,0.0029460328753624088,0.005763365258367063,81970000,0.01240058947605631,0.004724069058499167,0.006002236689798963,0.006364114596567206,0.012792651228766407,-0.01146719723855442,0.004148267729383442,0.0014337854385334506,-0.0026153573659835417,-0.0076796866742278504,-0.0046885890285457985
23,03-12-14,2.0,0.005723555470163911,0.0015130707609010243,0.004307075886865972,0.0018478907208110246,99400000,0.008997019103792499,0.004303294487717268,0.00391594451481599,0.0037576597991097705,-0.00378937497880755,0.009261978982316125,0.0032336997371864976,-0.0004071164002003613,0.006587557226416347,0.0054915019936751614,0.007461024412997683
24,04-12-14,1.0,0.0016272287175353168,0.0007701722337382549,-0.002286490634622386,-0.0006991929409469661,76270000,-0.005102008499281205,-0.0031905804746749475,-0.0010540754189271241,-0.0011624963624507377,-0.005553910961828133,-0.003445566004555357,0.009367721064092298,0.0001140093000249968,0.005805710829001433,-0.002977358620342594,0.005580320268245061
25,05-12-14,2.0,-0.0003892433733273275,0.002963055844364889,0.004940955562128299,0.003273389243540395,79110000,0.007998548230236343,0.001638495140900559,0.002370632091775154,0.0016637374265151782,0.009447105768833076,-0.010777458528441232,0.0018565865263438519,0.0007163324088546098,-0.005681833467430834,0.0009411765400639063,-0.0004088904522636153
26,08-12-14,2.0,0.0028941965916568675,-0.0017039508458446984,-0.00553221156034507,-0.00593725451759871,88680000,-0.012955357312693486,-0.009775746768042761,-0.008416834947759968,-0.007282994123169773,-0.01052562829765738,0.00931613759983776,0.0008472759248825051,-0.0007163324088545279,0.007527647072154443,0.0071864080565945615,0.014492346795132042
27,09-12-14,2.0,-0.00600912755028392,-0.006322084354219338,-0.009861271964478993,-0.00287656339318639,100400000,0.017705439013888543,-0.00390505524208748,0.005423294272318696,-0.00023785657360814608,-0.02161926994803356,0.022633299570675836,-0.0068399344461906,0.003706357061650639,-0.0017226533114461818,-0.005463215024254296,-0.007522402333974988
28,10-12-14,1.0,-0.0027706288609969944,-0.0027706288609969944,-0.006913974881429292,-0.01517249600891525,115100000,-0.02229955547214303,-0.014798645003594115,-0.01744927342414786,-0.016486095225712944,-0.004528193776733406,-0.003865926511580427,-0.022756926821383916,0.002398549056043825,-0.006424534081621336,-0.0023505456250616876,-0.010900471277244425
29,11-12-14,2.0,-0.014926566937999555,-0.0022206919255015026,0.0014953316486297954,0.0035975511259837777,90100000,0.004379907552342647,0.002613293307642864,0.005140457946264994,0.0045254627925939775,-0.0059097358323093995,0.0011491303326844173,-0.008951896499305004,-0.0018145884892285804,-0.006341333031150732,-0.0037724030905443365,-0.01377784386042526
30,12-12-14,2.0,0.0031744386339582365,-0.009531436378539782,-0.014561168005832037,-0.01809313124330904,121950000,-0.012520642999888577,-0.017897993890432482,-0.01165605991303033,-0.016346465435817352,-0.02524757411141634,-0.004187231407712203,0.006594500547383505,0.0019440760424184601,0.006341333031150727,0.0015735644474305383,0.010966837977534132
31,15-12-14,2.0,-0.017451517125961095,-0.010659767466036694,-0.009626162863270947,-0.005802985206100543,114050000,-0.010590048114756626,-0.008543598663903152,-0.010463699668170262,-0.006362810672940926,-0.0188897976944303,-0.024307643472590526,-0.01579216237029528,-0.000275181095176744,-0.005593203320446376,-0.0003145148634197588,-0.007100362078655755
32,16-12-14,1.0,-0.0065394249841350316,0.00137234173433805,-0.0027902882901113535,-0.00653847281673453,116640000,-0.0008159076108315847,-0.0020344987114938153,-0.012527217824291732,-0.008525252460965011,0.023829486659527156,0.0031628649434111158,-0.020327555390348494,0.0005826468515778151,0.0016190301811689644,0.005333345975362603,-0.003594655977901358
33,17-12-14,1.0,-0.006069132702792305,-0.00219090100084892,9.198298028420006e-05,0.01673205683015481,118220000,0.03065649004100697,0.020339348344268555,0.020992618285134265,0.020148061015694455,0.0007420096170193101,-0.006117200814429713,0.0038367823139147795,-0.00016181229808776164,-0.005490405606435557,-0.006434927643135742,-0.009626536871455035
34,18-12-14,1.0,0.01734746950898773,0.02212916274808128,0.01734746950898773,0.02398178174130358,123940000,0.014634819711929346,0.0212845559324229,0.022164904790154698,0.023731391638557114,0.0202311137632595,0.007419599582587342,0.02294091340955737,0.001212954501198716,0.01391672560012977,0.010961587991073534,0.018546976345133026
35,19-12-14,1.0,0.02334206683910065,0.005364584088245392,0.021570334866996974,0.0014979086884560756,343690000,0.0031824223298158073,0.005397340955726392,0.003569562892901596,0.004559675654011466,0.012189555524585696,-0.0023639389368004956,0.023620557009373707,0.0028245186836855928,0.003940891799876627,-0.006092340955859535,0.0011946126081024508
36,22-12-14,1.0,0.0019235600378690958,0.004953017940903082,0.003695292009972824,0.008647798120166557,98460000,0.004921146630708889,0.002728079295907355,0.0033602914260374888,0.0038031565245638006,0.004785864949463139,-0.016272311431408323,0.0007794298984300886,0.0008699575236132107,0.005271235006578262,0.002503913671274495,0.004688917517800411
